id,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,availability_365
25162622,1980968,Bas,Centrum-West,52.37429,4.89219,Private room,92,132
25179644,190253774,Judith,Centrum-Oost,52.3674,4.90137,Private room,93,238
25187646,190315474,David,Westerpark,52.38087,4.879,Entire home/apt,300,303
25202255,1008875,Pieter,Centrum-Oost,52.37355,4.903919999999999,Entire home/apt,220,93
25204219,16475164,Dani,Centrum-West,52.36775,4.87997,Entire home/apt,102,0
25227661,29433335,Gidon,Oud-Oost,52.3553,4.927569999999999,Entire home/apt,100,0
25257623,7126646,Lisa & Jelmer,De Baarsjes - Oud-West,52.37017,4.87174,Entire home/apt,125,0
25273911,9266559,Dorien,De Pijp - Rivierenbuurt,52.349594,4.890385,Entire home/apt,300,0
25310162,11442066,Eva,Centrum-West,52.37191,4.895580000000001,Private room,60,176
25310429,11442066,Eva,Centrum-West,52.37122,4.895969999999999,Private room,69,168
25330294,9282300,Alina & Sarah,Centrum-Oost,52.3643,4.888669999999999,Entire home/apt,175,236
25331338,9282300,Alina & Sarah,Centrum-Oost,52.3643,4.888669999999999,Entire home/apt,209,283
25336232,9282300,Alina & Sarah,Centrum-Oost,52.3643,4.888669999999999,Entire home/apt,197,313
25338761,9282300,Alina & Sarah,Centrum-Oost,52.3643,4.888669999999999,Entire home/apt,197,344
25339698,9282300,Alina & Sarah,Centrum-Oost,52.3643,4.888669999999999,Entire home/apt,208,203
25341350,9282300,Alina & Sarah,Centrum-Oost,52.3643,4.888669999999999,Entire home/apt,231,336
25348531,191417752,Romano & Stephanie,Oud-Oost,52.35965,4.9130199999999995,Entire home/apt,160,48
25355910,711896,La Bella,Oud-Noord,52.39051,4.90581,Entire home/apt,21,88
25391426,9435259,Thierry,Zuid,52.343999999999994,4.86365,Entire home/apt,133,265
25409372,184348028,Tessa,Westerpark,52.388870000000004,4.88591,Entire home/apt,120,7
25414220,4252191,Ardjan & Jose,De Baarsjes - Oud-West,52.3719,4.8728,Entire home/apt,270,17
25421355,29944350,Mieke En Serge,Geuzenveld - Slotermeer,52.37263,4.81227,Entire home/apt,100,0
25433802,192000912,Luuk,Oud-Noord,52.39128,4.93562,Private room,70,0
25435485,192010958,Susanne,Zuid,52.353629999999995,4.8496,Entire home/apt,140,0
25436146,192015032,Max,Oud-Oost,52.3568,4.932519999999999,Entire home/apt,282,117
25436200,33239471,Emma,De Baarsjes - Oud-West,52.3741,4.85735,Entire home/apt,200,0
25463991,9282300,Alina & Sarah,Centrum-Oost,52.3643,4.888669999999999,Entire home/apt,395,291
25472002,5965376,Xenia & Philipp,De Baarsjes - Oud-West,52.36962,4.87206,Entire home/apt,175,0
25485617,137681935,Willem,Zuid,52.35088,4.84972,Entire home/apt,115,0
25500038,192441333,Marga,Zuid,52.34602,4.86212,Entire home/apt,185,37
25698586,57865143,Laurens,Oud-Noord,52.400459999999995,4.89279,Entire home/apt,725,172
25709272,33643834,Kali,Centrum-West,52.37637,4.89308,Private room,114,6
25735095,4668971,Philip,Oud-Noord,52.39242,4.92422,Entire home/apt,57,0
25754779,11284734,Evita,De Pijp - Rivierenbuurt,52.34182,4.90378,Entire home/apt,50,0
25758107,25578633,Benjamin,Noord-West,52.406259999999996,4.90839,Shared room,100,365
25760744,188472059,Jorinde,Bos en Lommer,52.38068,4.85628,Entire home/apt,110,0
25765951,173340690,B&B  Jordaan,Westerpark,52.37588,4.87486,Private room,99,7
25775511,34756737,Daniel & Danielle,Centrum-West,52.37468,4.87818,Private room,224,258
25783948,3651457,Carlotta,De Baarsjes - Oud-West,52.360440000000004,4.86223,Entire home/apt,145,55
25801590,3678527,Lidewij,De Baarsjes - Oud-West,52.36647,4.85042,Entire home/apt,75,0
25802307,193893028,Tim,De Pijp - Rivierenbuurt,52.35532,4.88961,Entire home/apt,810,18
25802945,14089543,David & Marijke,Geuzenveld - Slotermeer,52.37392,4.82181,Entire home/apt,119,0
25806042,6483256,Nienke,Geuzenveld - Slotermeer,52.38173,4.82493,Entire home/apt,130,154
25818312,194017705,Marijke,Centrum-Oost,52.363929999999996,4.88797,Entire home/apt,250,1
25831170,109026153,Geraldine,Noord-Oost,52.3776,4.98666,Entire home/apt,150,0
25853345,192000912,Luuk,Oud-Noord,52.391059999999996,4.93726,Entire home/apt,259,0
25875180,194150204,Miriam,IJburg - Zeeburgereiland,52.35931,4.98881,Entire home/apt,100,310
25889151,20557758,Milja,IJburg - Zeeburgereiland,52.344879999999996,5.00703,Private room,65,17
25898486,194622709,Arthur,Centrum-Oost,52.36169,4.90545,Entire home/apt,235,258
25902355,193907625,Ed,De Baarsjes - Oud-West,52.36827,4.86519,Private room,70,20
25943076,7111374,Nelleke,De Pijp - Rivierenbuurt,52.352140000000006,4.88866,Entire home/apt,150,2
25943721,26313050,Ashley,De Baarsjes - Oud-West,52.37061,4.8701,Entire home/apt,214,0
25960980,195137399,Karen,Oud-Noord,52.40044,4.90055,Private room,93,349
25966203,195172702,Irene,Noord-Oost,52.381401000000004,4.9669,Private room,81,295
25968358,191550152,Soedish,De Pijp - Rivierenbuurt,52.35685,4.89652,Private room,120,10
25975448,195237162,Muhammad,Centrum-West,52.37859,4.89613,Private room,203,319
25991654,2210060,Danny,Zuid,52.34551,4.87582,Private room,100,0
25994034,43909387,Jarl,Centrum-West,52.37894,4.8832699999999996,Entire home/apt,150,0
26000168,6840474,Berith,Zuid,52.35555,4.85095,Entire home/apt,450,2
26003691,188921748,Carlijn,Bos en Lommer,52.37938,4.846830000000001,Entire home/apt,200,0
26023188,19985378,Rachel,Oostelijk Havengebied - Indische Buurt,52.363209999999995,4.93647,Entire home/apt,136,96
26029298,195624094,Tineke,De Baarsjes - Oud-West,52.3671,4.87643,Entire home/apt,140,59
26031664,195639914,Ait,Bos en Lommer,52.37659,4.853619999999999,Entire home/apt,114,3
26035328,115638658,Roosje,Oud-Oost,52.35784,4.906680000000001,Entire home/apt,160,0
26035980,3219665,Rob,Bijlmer-Centrum,52.31818,4.9589099999999995,Private room,50,236
26061816,2413010,Sjanne,Zuid,52.35415,4.85285,Entire home/apt,114,0
26071272,9435259,Thierry,Zuid,52.3452,4.86311,Private room,59,199
26077755,9799534,Marlijn,Centrum-Oost,52.37101,4.917009999999999,Entire home/apt,100,0
26079314,196007025,Oleksandr,IJburg - Zeeburgereiland,52.37474,4.96548,Entire home/apt,119,0
26099020,29396939,Anne Wil,Westerpark,52.38588,4.87574,Entire home/apt,90,0
26105238,196217333,Shane,Zuid,52.35,4.86278,Entire home/apt,90,0
26114217,196306135,Thea,De Baarsjes - Oud-West,52.36722,4.854430000000001,Entire home/apt,114,0
26116424,141677638,Gros,Buitenveldert - Zuidas,52.33466,4.84915,Entire home/apt,136,336
26116665,6522384,Marjan,Oostelijk Havengebied - Indische Buurt,52.36399,4.93729,Entire home/apt,125,89
26130373,4709660,Franca,Oud-Oost,52.355909999999994,4.90813,Entire home/apt,175,0
26139659,4063977,Marjolein,Westerpark,52.38635,4.88071,Entire home/apt,135,4
26143006,744499,Jordan & Sarah,Centrum-West,52.38259,4.88534,Private room,150,0
26146719,16855496,Ashkaine,Zuid,52.35268,4.86377,Entire home/apt,444,304
26147088,27776233,Petra Van,Bijlmer-Centrum,52.320609999999995,4.94373,Entire home/apt,99,0
26160300,196626595,Laurine,Centrum-Oost,52.36313,4.90641,Entire home/apt,350,70
26162908,11514157,Jonah,Buitenveldert - Zuidas,52.33318,4.87411,Entire home/apt,250,0
26177807,84322484,Pieter,De Baarsjes - Oud-West,52.36643,4.87467,Entire home/apt,177,59
26185801,120885517,Lara,Centrum-Oost,52.36417,4.8834800000000005,Entire home/apt,295,358
26248015,2131813,Tamara,De Pijp - Rivierenbuurt,52.354890000000005,4.88946,Entire home/apt,185,0
26265461,6129382,Thomas,De Pijp - Rivierenbuurt,52.35472,4.88839,Entire home/apt,140,293
26271194,2576800,Sebastiaan,Oud-Oost,52.36495,4.93107,Entire home/apt,217,209
26275584,31332203,Michiel,Westerpark,52.3822,4.871630000000001,Entire home/apt,100,0
26276922,37413107,Lah,Oud-Oost,52.35219,4.91761,Entire home/apt,180,1
26290393,197658183,Rinske,Bos en Lommer,52.37822,4.85454,Entire home/apt,99,0
26292322,18846307,Youri,IJburg - Zeeburgereiland,52.37375,4.968380000000001,Entire home/apt,125,25
26294197,50838355,Mathilde,De Baarsjes - Oud-West,52.36294,4.86702,Entire home/apt,155,0
26303871,3592780,Lars & Antoinette,Centrum-West,52.38241,4.88165,Entire home/apt,179,0
26312125,15483825,Ellen,Oud-Noord,52.3923,4.93214,Entire home/apt,190,71
26312130,13033219,Olga,Oud-Oost,52.36013,4.92895,Entire home/apt,120,0
26314462,10516711,Bart & Rachel,Oud-Noord,52.40035,4.91375,Entire home/apt,123,0
26326181,125379310,Panagiotis,Buitenveldert - Zuidas,52.332879999999996,4.87265,Private room,70,0
26329643,82469779,Mels,Oostelijk Havengebied - Indische Buurt,52.36003,4.9345,Entire home/apt,140,0
26383495,198392894,Monique,De Pijp - Rivierenbuurt,52.344879999999996,4.90222,Entire home/apt,295,17
26431371,7081484,Margreet,Centrum-West,52.36965,4.89214,Entire home/apt,260,29
26465711,4417000,Madelon,Watergraafsmeer,52.353390000000005,4.93679,Entire home/apt,165,8
26482715,199160098,Niels,De Pijp - Rivierenbuurt,52.34336,4.89708,Private room,80,13
26489486,37292655,Nick,De Baarsjes - Oud-West,52.36181,4.8653900000000005,Entire home/apt,233,32
26489604,3183494,Julie,Zuid,52.35777,4.8518,Entire home/apt,300,128
26516140,4125732,Louk,De Pijp - Rivierenbuurt,52.35289,4.90798,Private room,145,23
26519083,199450112,Srijana,Centrum-West,52.36842,4.88223,Private room,94,55
26519263,37866198,Suzanne,De Baarsjes - Oud-West,52.3747,4.864,Entire home/apt,80,0
26551134,53155819,Tessa & Somesh,Bos en Lommer,52.38455,4.85246,Entire home/apt,106,0
26560180,65859990,Martijn,De Pijp - Rivierenbuurt,52.35722,4.89066,Entire home/apt,147,12
26560199,142672615,Tony,IJburg - Zeeburgereiland,52.3732,4.971480000000001,Entire home/apt,80,0
26581564,6009703,Floortje,Oud-Noord,52.3906,4.90755,Entire home/apt,160,154
26597244,199969719,Dorothee,Oud-Oost,52.357279999999996,4.9324699999999995,Entire home/apt,314,7
26728984,190253774,Judith,Centrum-Oost,52.3673,4.90155,Private room,101,216
26736625,4286813,Paul,Noord-West,52.41237,4.88696,Private room,75,266
26744310,7417986,Daylien,De Baarsjes - Oud-West,52.35907,4.84999,Entire home/apt,159,10
26744905,92509803,Renata,Westerpark,52.39062,4.88676,Entire home/apt,100,0
26744928,62630854,Frederique,Zuid,52.35382,4.86792,Entire home/apt,350,0
26761013,4867832,Michel,Oud-Oost,52.35767,4.92018,Entire home/apt,150,0
26766473,38545980,Renzo,De Pijp - Rivierenbuurt,52.35015,4.88745,Entire home/apt,200,0
26781097,201376965,Hans,Centrum-Oost,52.36384,4.90131,Private room,80,274
26781206,9945304,Siebrecht,De Baarsjes - Oud-West,52.373870000000004,4.8644099999999995,Entire home/apt,95,0
26793214,30453738,Ivone,De Pijp - Rivierenbuurt,52.341809999999995,4.89459,Entire home/apt,214,9
26794663,201491909,Joyce,Centrum-Oost,52.36104,4.8952599999999995,Private room,150,260
26826725,201376965,Hans,Centrum-Oost,52.36384,4.90131,Private room,75,0
26829033,194622709,Arthur,Centrum-Oost,52.366240000000005,4.90245,Entire home/apt,218,0
26831484,6009703,Floortje,Oud-Noord,52.3924,4.90881,Private room,75,96
26832364,21039929,Barbara,De Baarsjes - Oud-West,52.36084,4.86549,Entire home/apt,200,8
26838436,72771155,Annabel,De Pijp - Rivierenbuurt,52.353609999999996,4.90424,Entire home/apt,140,0
26842663,62805884,Tjerk,Gaasperdam - Driemond,52.30787,5.01839,Entire home/apt,294,0
26854143,28011619,Maaike,Oud-Noord,52.39905,4.92058,Entire home/apt,195,12
26858674,202002922,Catharine,Centrum-West,52.37096,4.876869999999999,Entire home/apt,150,93
26869538,21292422,Pim,De Baarsjes - Oud-West,52.37097,4.86825,Entire home/apt,120,8
26879765,27323708,Birre,De Baarsjes - Oud-West,52.36287,4.86486,Entire home/apt,121,0
26885350,202228575,Juliet & Han,Oud-Oost,52.36571,4.92649,Entire home/apt,325,176
26907262,112138011,Eric,De Pijp - Rivierenbuurt,52.34387,4.89191,Entire home/apt,160,0
26910996,169734662,Bas,IJburg - Zeeburgereiland,52.35152,5.0010699999999995,Entire home/apt,121,0
26936908,42286632,Frouke,De Pijp - Rivierenbuurt,52.35032,4.89049,Entire home/apt,144,218
26950128,25657043,Olsira,Zuid,52.346090000000004,4.84872,Shared room,75,0
26950990,4076767,Gijs & Carina,Bos en Lommer,52.37768,4.84698,Entire home/apt,119,0
26974042,65071543,Mary,Zuid,52.35302,4.86683,Entire home/apt,857,177
27010196,4144842,Ramses,Watergraafsmeer,52.35532,4.93675,Entire home/apt,166,10
27020496,16694625,Maria & Antonis,Oud-Noord,52.385220000000004,4.91178,Entire home/apt,240,0
27024242,6305400,Erik,Zuid,52.3527,4.86091,Private room,210,288
27037784,196652324,Mikaela & Eugene,Bijlmer-Centrum,52.31832,4.955080000000001,Private room,45,246
27041918,153108798,André & Inez,Centrum-West,52.368320000000004,4.87701,Private room,44,0
27051213,37752619,Joost,Zuid,52.3565,4.87368,Entire home/apt,299,0
27053257,158029175,Ufuk,Bos en Lommer,52.37683,4.85177,Private room,70,0
27058302,11530541,Maurits,IJburg - Zeeburgereiland,52.36311,4.9898,Entire home/apt,199,0
27061787,203627746,Tijmen,Westerpark,52.38172,4.8781099999999995,Entire home/apt,85,0
27078008,5740267,Rinke,IJburg - Zeeburgereiland,52.371159999999996,4.9697,Entire home/apt,200,64
27081619,199450112,Srijana,Centrum-West,52.36935,4.883030000000001,Private room,103,56
27103385,67539180,Maudy,Westerpark,52.385709999999996,4.8807,Entire home/apt,110,0
27108549,185122412,Janne,De Baarsjes - Oud-West,52.36195,4.86079,Entire home/apt,350,0
27123416,66612488,Rosemarie,IJburg - Zeeburgereiland,52.36247,4.98226,Entire home/apt,185,0
27123460,204169513,Ernest,Westerpark,52.383990000000004,4.88019,Entire home/apt,199,0
27127011,190049002,Cc,De Baarsjes - Oud-West,52.36145,4.87516,Entire home/apt,500,38
27131389,118221578,Kea En Jeroen,Oostelijk Havengebied - Indische Buurt,52.37383,4.947030000000001,Private room,76,1
27132135,578608,Thomas,Oud-Noord,52.3928,4.92662,Entire home/apt,150,0
27151697,10846371,Meci,Westerpark,52.38299,4.88063,Entire home/apt,191,358
27160776,52282052,Finn,Centrum-Oost,52.3669,4.92669,Entire home/apt,180,141
27179290,124195894,Sarah,Oud-Oost,52.3587,4.92307,Entire home/apt,89,0
27184333,27914049,Kerem,Centrum-West,52.37032,4.88215,Entire home/apt,180,122
27227954,7610045,Kim,Noord-West,52.417790000000004,4.89816,Entire home/apt,215,64
27240740,203731852,SWEETS Hotel,Zuid,52.354820000000004,4.85329,Hotel room,151,267
27250396,168672021,Hillie,Oud-Oost,52.358779999999996,4.932840000000001,Entire home/apt,110,22
27281605,30470193,Jolien,Centrum-Oost,52.364129999999996,4.8876800000000005,Private room,182,124
27287775,49919788,Olaf,Watergraafsmeer,52.33484,4.93675,Entire home/apt,250,180
27306522,205725069,Floor,Oud-Oost,52.355709999999995,4.90869,Entire home/apt,100,0
27319090,205841633,Maarten,Noord-West,52.42075,4.89596,Entire home/apt,155,0
27326505,65352053,Annick,De Baarsjes - Oud-West,52.359320000000004,4.85949,Entire home/apt,150,0
27348973,27749179,Kitty,Oud-Oost,52.356629999999996,4.92413,Entire home/apt,225,0
27362571,138583516,Tjibbe,Bos en Lommer,52.38273,4.85468,Entire home/apt,105,0
27362708,206197883,Charles&Yochi,De Baarsjes - Oud-West,52.37285,4.87399,Private room,80,94
27379405,14072005,Susanne,De Baarsjes - Oud-West,52.36616,4.86215,Entire home/apt,150,0
27396373,8571784,Enneke,De Baarsjes - Oud-West,52.371159999999996,4.85505,Private room,45,179
27397058,8571784,Enneke,De Baarsjes - Oud-West,52.37108,4.85303,Private room,45,179
27410925,206359832,Wilco,Zuid,52.35204,4.8574,Entire home/apt,199,34
27426691,5809919,Thomas,Zuid,52.350590000000004,4.8469,Entire home/apt,75,0
27428560,16536809,Annelies,Oud-Oost,52.364020000000004,4.926,Entire home/apt,220,0
27447278,44937452,Anne &Eric,Westerpark,52.3836,4.86998,Private room,71,99
27448519,4387197,Rob,Oud-Noord,52.38995,4.9021300000000005,Private room,100,58
27464499,8741023,Martijn And Kim,Oud-Noord,52.39911,4.90533,Private room,71,167
27466356,34581928,Georno,Noord-West,52.42369,4.88545,Private room,54,10
27478968,207086988,Monicque,De Pijp - Rivierenbuurt,52.35175,4.90905,Entire home/apt,475,0
27482148,88830713,Kari,Noord-West,52.40797,4.92397,Entire home/apt,150,15
27498255,36565286,Kim,Centrum-Oost,52.36748,4.91097,Entire home/apt,250,5
27516933,187059499,Leon,Centrum-West,52.376328,4.890849,Entire home/apt,357,101
27520015,73081474,Tessa,Oud-Oost,52.359159999999996,4.93348,Entire home/apt,112,0
27520055,64868869,Julian,Oostelijk Havengebied - Indische Buurt,52.36914,4.9343699999999995,Entire home/apt,180,3
27525864,207546297,Laurens,Oud-Oost,52.364340000000006,4.925330000000001,Entire home/apt,400,0
27533135,6683167,Nick,Zuid,52.35048,4.8491800000000005,Entire home/apt,100,0
27546826,2068431,Iris,Bos en Lommer,52.38495,4.84922,Entire home/apt,110,0
27565202,79666655,Marjolijn,Zuid,52.35667,4.8788800000000005,Hotel room,200,247
27565537,207977510,Margreet,Westerpark,52.382659999999994,4.86201,Private room,100,72
27566540,178187873,Marcel And Pauline,Centrum-Oost,52.364779999999996,4.880330000000001,Entire home/apt,75,339
27595911,115770966,Anny,Centrum-West,52.37793,4.8929599999999995,Private room,88,38
27600742,138583516,Tjibbe,Bos en Lommer,52.38252,4.854430000000001,Private room,47,0
27608003,61134256,Maartje,Noord-West,52.402429999999995,4.91335,Entire home/apt,130,0
27616092,44330453,Evgeny,Oud-Noord,52.40056,4.91337,Entire home/apt,115,0
27622005,31951648,Tijmen,De Baarsjes - Oud-West,52.36684,4.8756,Entire home/apt,200,0
27653760,60960917,Jurriaan,De Baarsjes - Oud-West,52.37307,4.85379,Entire home/apt,110,0
27693836,209048935,Mees,Centrum-West,52.37356,4.89861,Private room,99,0
27695723,209048935,Mees,Centrum-West,52.37556,4.897390000000001,Private room,89,0
27710965,203731852,SWEETS Hotel,Oud-Noord,52.39893,4.92146,Hotel room,176,267
27711181,203731852,SWEETS Hotel,Centrum-Oost,52.370309999999996,4.91141,Hotel room,176,244
27711346,203731852,SWEETS Hotel,De Pijp - Rivierenbuurt,52.35576,4.90549,Hotel room,176,260
27711492,203731852,SWEETS Hotel,Centrum-West,52.38333,4.89335,Entire home/apt,176,257
27711659,203731852,SWEETS Hotel,Westerpark,52.3818,4.87934,Hotel room,151,263
27711769,203731852,SWEETS Hotel,Westerpark,52.37547,4.87017,Hotel room,161,269
27711924,203731852,SWEETS Hotel,De Baarsjes - Oud-West,52.37014,4.8651599999999995,Hotel room,151,239
27712060,203731852,SWEETS Hotel,De Baarsjes - Oud-West,52.36464,4.86025,Hotel room,151,265
27713691,8748700,Marloes,Bos en Lommer,52.376490000000004,4.85998,Entire home/apt,244,3
27744275,26639899,Edo,Bos en Lommer,52.38212,4.8571599999999995,Entire home/apt,99,0
27745560,209288842,Luuk,Westerpark,52.38589,4.8829400000000005,Entire home/apt,150,0
27754860,1759888,Martijn & Meike,De Baarsjes - Oud-West,52.369609999999994,4.87512,Entire home/apt,345,0
27755390,64595553,Shary,Geuzenveld - Slotermeer,52.37344,4.81215,Entire home/apt,145,75
27774674,8544609,Cido,Centrum-West,52.37962,4.88769,Entire home/apt,220,279
27774794,137633354,Sjoerd,Oud-Noord,52.39994,4.90621,Entire home/apt,149,0
27793181,209869716,Rintje,Centrum-West,52.3707,4.89495,Private room,82,284
27803193,209869716,Rintje,Centrum-West,52.37027,4.89509,Private room,77,329
27809371,209920138,Puck,Centrum-West,52.37073,4.89635,Private room,156,295
27825991,74252800,Laila,Watergraafsmeer,52.33978,4.94456,Entire home/apt,136,12
27833698,28150165,Lisa,Bos en Lommer,52.37631,4.84774,Entire home/apt,89,0
27841791,59888670,Tessa,Oud-Oost,52.35502,4.92333,Private room,80,0
27845188,45667267,Jael,Noord-West,52.417970000000004,4.89743,Entire home/apt,149,42
27850551,17942652,Yuta,Centrum-Oost,52.36334,4.88664,Private room,242,0
27851626,10985751,Florence,Westerpark,52.37401,4.87283,Entire home/apt,90,0
27854236,17942652,Yuta,Centrum-Oost,52.36553,4.88664,Private room,546,0
27863226,2455550,Jorn,Oud-Oost,52.35419,4.91655,Private room,86,47
27865341,5808871,Cynthia,Geuzenveld - Slotermeer,52.3764,4.82335,Entire home/apt,85,8
27871686,4031782,Anita,Centrum-West,52.37806,4.8852400000000005,Private room,117,63
27903955,1195935,Eleni,Buitenveldert - Zuidas,52.3243,4.87289,Private room,69,64
27913527,15409796,Floor,Centrum-Oost,52.374359999999996,4.90417,Private room,125,0
27916775,6127483,Daniella,Bos en Lommer,52.37807,4.84575,Private room,39,77
27921739,203731852,SWEETS Hotel,De Baarsjes - Oud-West,52.358709999999995,4.8559,Hotel room,176,266
27944416,211084998,Hannie,Geuzenveld - Slotermeer,52.37742,4.79661,Private room,102,295
27963222,55288093,Petra,De Baarsjes - Oud-West,52.357471000000004,4.857943,Private room,243,270
27969251,211258076,Henri & Mel,Centrum-West,52.37747,4.892469999999999,Private room,149,234
28005499,173340690,B&B  Jordaan,Westerpark,52.37655,4.87352,Private room,91,6
28018811,32289278,Wouter,De Baarsjes - Oud-West,52.36674,4.86153,Entire home/apt,247,0
28042923,211826887,Emanuel,Westerpark,52.37943,4.87795,Entire home/apt,206,0
28045191,17841111,Felicity And Michael,Bos en Lommer,52.375029999999995,4.84821,Entire home/apt,230,8
28059480,22082242,Hayco & Léonie,Oud-Oost,52.35941,4.92684,Private room,75,0
28064282,212001063,Erik,Centrum-Oost,52.36834,4.90883,Entire home/apt,180,6
28098878,16944484,Ray,Centrum-Oost,52.3747,4.90329,Entire home/apt,295,232
28137779,180200738,Richard,De Pijp - Rivierenbuurt,52.3473,4.89965,Entire home/apt,112,364
28146045,2597146,Mathilde,Slotervaart,52.360040000000005,4.82472,Private room,60,199
28146773,212603560,Emil,De Baarsjes - Oud-West,52.372679999999995,4.86148,Entire home/apt,189,0
28167828,27644639,Gea,Centrum-West,52.37915,4.88627,Private room,139,3
28170875,16849504,Jochum,Geuzenveld - Slotermeer,52.38388,4.78787,Entire home/apt,99,302
28171967,16849504,Jochum,Geuzenveld - Slotermeer,52.38388,4.78787,Entire home/apt,100,300
28215817,190897,Wouter,Centrum-Oost,52.35945,4.89665,Entire home/apt,232,80
28220320,13228073,Olmo,Oud-Oost,52.363209999999995,4.930619999999999,Entire home/apt,300,58
28234064,3973985,Pooja,De Pijp - Rivierenbuurt,52.356390000000005,4.890569999999999,Entire home/apt,225,44
28236509,87974972,Fleur,Watergraafsmeer,52.352470000000004,4.93757,Private room,200,246
28238045,213284349,Jochum,Centrum-Oost,52.36912,4.90721,Private room,125,94
28245142,32681549,Sabine,Oud-Oost,52.35224,4.91568,Entire home/apt,149,0
28252823,33967782,Sonya,De Pijp - Rivierenbuurt,52.35767,4.89973,Entire home/apt,220,0
28270449,26843240,Maarten,De Pijp - Rivierenbuurt,52.35494,4.896809999999999,Entire home/apt,189,53
28298830,203731852,SWEETS Hotel,Oud-Noord,52.386520000000004,4.913819999999999,Entire home/apt,161,263
28329497,213918938,Nina,Centrum-West,52.37035,4.87536,Entire home/apt,250,0
28352406,97879027,Karin,Oostelijk Havengebied - Indische Buurt,52.37924,4.92962,Private room,150,154
28382281,29268751,Anneke,Noord-West,52.407109999999996,4.905469999999999,Private room,30,0
28448785,1464510,Wendy And Bram,Centrum-Oost,52.36206,4.90517,Entire home/apt,209,212
28515027,19556823,Edmee,De Baarsjes - Oud-West,52.37034,4.87321,Entire home/apt,200,0
28516088,14036182,Andrea,Zuid,52.35176,4.85122,Entire home/apt,109,1
28516161,16235182,Alfred,IJburg - Zeeburgereiland,52.347359999999995,5.00617,Private room,80,0
28517324,31533672,Renee,Geuzenveld - Slotermeer,52.377629999999996,4.83702,Entire home/apt,111,11
28535049,37527947,Thomas,De Baarsjes - Oud-West,52.36306,4.86017,Entire home/apt,90,0
28544205,212010317,Eliane,Centrum-West,52.380309999999994,4.88858,Private room,164,271
28578641,52072269,Njord,De Baarsjes - Oud-West,52.36607,4.8748,Entire home/apt,275,51
28582447,68520401,Marieke,De Baarsjes - Oud-West,52.36949,4.85268,Entire home/apt,129,0
28603995,210872154,Wende,De Pijp - Rivierenbuurt,52.35477,4.90627,Private room,153,360
28706467,32853388,Diederick,Centrum-Oost,52.36828,4.929530000000001,Entire home/apt,285,2
28707425,203731852,SWEETS Hotel,IJburg - Zeeburgereiland,52.354690000000005,5.00606,Hotel room,161,271
28733428,32942838,Chagai,IJburg - Zeeburgereiland,52.352759999999996,4.99552,Entire home/apt,350,0
28750364,36466469,Marc,Centrum-West,52.36822,4.882280000000001,Entire home/apt,140,0
28753915,21732364,Niels,De Baarsjes - Oud-West,52.3622,4.86275,Entire home/apt,245,0
28757751,36769772,Pien & Zisis,Centrum-West,52.3743,4.89216,Private room,70,148
28768768,34752867,Eefje,De Pijp - Rivierenbuurt,52.34438,4.90522,Entire home/apt,200,5
28770339,70163,T & R,De Pijp - Rivierenbuurt,52.35324,4.89856,Entire home/apt,221,87
28797705,209920138,Puck,Centrum-West,52.37095,4.89576,Private room,76,309
28798431,209920138,Puck,Centrum-West,52.37021,4.89717,Private room,73,298
28800804,52180905,Vincent,Oostelijk Havengebied - Indische Buurt,52.36425,4.9385699999999995,Private room,71,33
28806350,15371499,Mamou,Bijlmer-Centrum,52.32148,4.94602,Entire home/apt,190,341
28806971,214855796,Kristie,Zuid,52.35457,4.8674800000000005,Entire home/apt,430,67
28828044,4251914,Lisanne And David,Oud-Noord,52.39643,4.91024,Entire home/apt,295,0
28830788,60865851,Sandra,Zuid,52.34983,4.84614,Entire home/apt,175,12
28838040,217460108,Daan,Slotervaart,52.36526,4.83346,Entire home/apt,131,262
28854693,17888019,Jaap,Bos en Lommer,52.3781,4.85682,Entire home/apt,110,50
28859886,11885109,Hangfeng,De Baarsjes - Oud-West,52.36405,4.865530000000001,Entire home/apt,119,0
28881884,217729407,Puja,Centrum-Oost,52.36372,4.9217,Entire home/apt,155,0
28882637,76043161,Okem,Bos en Lommer,52.38067,4.85032,Entire home/apt,295,15
28892595,43990861,Elsbeth,De Baarsjes - Oud-West,52.36378,4.876869999999999,Entire home/apt,198,16
28902322,119746691,Michiel,De Baarsjes - Oud-West,52.37177,4.87368,Entire home/apt,115,0
28922236,11687940,Kim,De Baarsjes - Oud-West,52.37454,4.8625300000000005,Entire home/apt,115,0
28924243,4297910,Jeroen,Geuzenveld - Slotermeer,52.38044,4.83816,Entire home/apt,90,0
28934321,218099270,Helene,De Pijp - Rivierenbuurt,52.34502,4.90325,Private room,74,0
28946381,218193397,Ekaterina,Centrum-Oost,52.37405,4.9063,Private room,56,43
28946914,5667892,Mats,Oostelijk Havengebied - Indische Buurt,52.36251,4.9411,Entire home/apt,120,0
28957881,138934482,Leonie,Westerpark,52.38313,4.87289,Private room,600,88
28970533,163282758,Amsterdam The Crane By YAYS,Oostelijk Havengebied - Indische Buurt,52.37628,4.93929,Entire home/apt,323,334
28973269,25681294,Eltjo (& Linda),Zuid,52.3534,4.86534,Private room,129,0
28983337,523115,Renske,De Baarsjes - Oud-West,52.36034,4.86364,Entire home/apt,156,10
